-1.328531035581046915e-05,-2.503384282703045291e-05,-2.152965214821314774e-05,-1.646322106824068353e-05,-1.171685955641135121e-05,-8.906863011251980425e-06,-7.846975885728245981e-06,-6.396390265830653890e-06,-7.848267905044629990e-06,-9.186546471183420497e-06,-1.367424840143537156e-05,-1.927942887907380522e-05,-2.265663066516641297e-05,-2.268969788661169242e-05,-1.884944646747046201e-05,-1.484416774610635324e-05,-1.007363686468745818e-05,-9.099245197510211569e-06,-8.579044571397947456e-06,-8.567061011567518659e-06,-1.029705133416079726e-05,-1.216550844979025069e-05,-1.565752039707547127e-05,-2.216802707110517590e-05,-2.525973033882125297e-05,-2.686225218411021810e-05,-2.154941742064614380e-05,-1.727321440653226112e-05,-1.231817224058821288e-05,-1.135684085648510532e-05,-9.701699575421691594e-06,-1.019967043964118019e-05,-1.028665359211498421e-05,-1.266052713817615504e-05,-1.611140492315157039e-05,-2.080085997037369784e-05,-2.499188099791685297e-05,-2.426687053636312341e-05,-2.022577012231677868e-05,-1.707552592674652789e-05
-1.366045238176606493e-05,-1.373649917034326588e-05,-1.288608528687753243e-05,-1.094180280279783706e-05,-9.993858393174548388e-06,-8.127415466854806471e-06,-9.476696599131403915e-06,-8.237999926500472479e-06,-9.198096437561443682e-06,-9.993306638436810909e-06,-1.065462898258005993e-05,-1.156938304777436742e-05,-1.174645383187723562e-05,-1.046793505388092037e-05,-8.293477179096478533e-06,-6.858763980242093530e-06,-5.864360881407418610e-06,-6.086328807622447733e-06,-6.091549850150663683e-06,-7.355424088661838560e-06,-7.732629712727706842e-06,-9.446551627192121764e-06,-1.051215868881070199e-05,-1.237883271577380287e-05,-1.206965365918883791e-05,-1.129296664068851859e-05,-9.520870287454156279e-06,-7.738707151334204808e-06,-6.472973715867328018e-06,-7.150884162672320063e-06,-6.957473950678517051e-06,-8.880352708901235965e-06,-9.895825833354540235e-06,-1.071935232539333074e-05,-1.259711793413878984e-05,-1.255031648872210112e-05,-1.341449296111321976e-05,-1.169251317909983207e-05,-9.760517213377327398e-06,-8.346175793861715828e-06
-1.363613941784987212e-05,-1.260353226512524415e-05,-1.208012726664366138e-05,-9.881050103788696184e-06,-9.896912393252013071e-06,-7.913285410646639690e-06,-8.777203735933696385e-06,-9.598450952120433306e-06,-9.963426753039870829e-06,-1.029468168947372758e-05,-1.091169917256211566e-05,-1.080403049139624793e-05,-9.577815786401696374e-06,-7.626615133419142088e-06,-6.037038393877442919e-06,-5.176962296777914391e-06,-5.727207272974385305e-06,-5.072891835801015643e-06,-5.834909419581362968e-06,-7.206196777095105060e-06,-8.486973041107267565e-06,-9.349028751765270956e-06,-1.011041770918032101e-05,-1.171696423783782356e-05,-9.565630896118134627e-06,-8.482836754222572770e-06,-6.348181172707219513e-06,-4.652905233978239818e-06,-5.511518879157197522e-06,-6.514729842681678676e-06,-6.311355325957103905e-06,-8.831843086054439333e-06,-9.018446784707328634e-06,-1.018276437191739320e-05,-1.216336763308050465e-05,-1.197116448432992544e-05,-1.137450984605352532e-05,-9.353081487813060725e-06,-7.056723913504791351e-06,-6.329523243789346463e-06
-1.463190875329334903e-05,-1.334849038489859695e-05,-1.107874680549758757e-05,-9.488941689042055012e-06,-8.995861272511066476e-06,-8.194428442631763226e-06,-7.952150463381470869e-06,-9.318903904197005061e-06,-9.770030402574032970e-06,-1.164133657398421272e-05,-1.293244756994259703e-05,-1.243844988111100556e-05,-1.023701710858289525e-05,-7.145203434403763844e-06,-4.437654631973616250e-06,-3.543929129254208737e-06,-3.220819931006558284e-06,-4.186261266826085762e-06,-5.436800351112805606e-06,-7.379915881902540464e-06,-8.627658129681600260e-06,-1.002899823399986805e-05,-1.281001183350873921e-05,-1.233604747026235211e-05,-1.115533719497254351e-05,-7.178766149090915129e-06,-4.323887555097642649e-06,-4.009445836703370160e-06,-3.862932348613857405e-06,-4.550114127842860424e-06,-5.834640898017071871e-06,-7.359907607689529501e-06,-1.025681228999488487e-05,-1.212731862174877418e-05,-1.369960519565782483e-05,-1.339384030801001414e-05,-1.167916803208425352e-05,-7.996802469836349945e-06,-5.975579640409176902e-06,-4.327505361851158776e-06
-1.632079043336110116e-05,-1.378652773213824029e-05,-1.002997395371939478e-05,-8.360938095614485645e-06,-7.304794241888393246e-06,-6.884949447486894277e-06,-7.527773053426440145e-06,-8.323935657508709464e-06,-9.746048710092787624e-06,-1.217140374549046297e-05,-1.480838760331082932e-05,-1.443219073069070509e-05,-1.114698089688028948e-05,-6.482686101639896202e-06,-1.843078618313777559e-06,-9.411276259137172287e-07,-2.035922936464345995e-07,-2.497216076243829733e-06,-4.011298024826407336e-06,-5.978065711522009690e-06,-8.780046303339630293e-06,-1.117829318643004269e-05,-1.421780731559089190e-05,-1.520083372582142508e-05,-1.180172248495850656e-05,-6.586028251220589629e-06,-3.093573168755327639e-06,-1.312606218309097402e-06,-1.930377844852693529e-06,-3.665916196305997652e-06,-4.985937377904505342e-06,-6.601473688626354265e-06,-1.038613082154496603e-05,-1.322847580113245250e-05,-1.518584322064077875e-05,-1.628169613628265052e-05,-1.247453154249984772e-05,-7.741468995724332380e-06,-4.236141775705332389e-06,-2.528932761559419295e-06
-1.668299380724703405e-05,-1.459244954585287989e-05,-8.618316587490778787e-06,-6.024088725449506965e-06,-5.368164483602218116e-06,-4.980150632367607051e-06,-6.520320566435728490e-06,-7.048128465020772358e-06,-1.008478295575751649e-05,-1.253157311797038996e-05,-1.591455392947480275e-05,-1.670890296340807175e-05,-1.258680114064052614e-05,-6.022406345381210324e-06,-7.516057546748218795e-07,8.634970840347937642e-07,9.236149471925801886e-07,-6.837771693680810259e-07,-2.352009856886323268e-06,-4.703859169868010974e-06,-8.463602192680724025e-06,-1.184110331144358846e-05,-1.619501370436676326e-05,-1.692143795503011714e-05,-1.351550510754802229e-05,-6.170593296360828497e-06,-1.378030999543829334e-06,7.994226654437944161e-07,7.962691418084813312e-08,-1.879701503842764566e-06,-3.313402550926646470e-06,-6.470587312436809879e-06,-9.402538951186091153e-06,-1.363920631994684090e-05,-1.667450734264121911e-05,-1.836042707961600988e-05,-1.418504367722181810e-05,-6.819483012273879094e-06,-1.652657274433470052e-06,9.956220285173619692e-08
-1.730181821597226994e-05,-1.483964914821815181e-05,-7.949149780874301051e-06,-4.766722517690177562e-06,-3.567601912640368447e-06,-3.578122430697972448e-06,-4.484921349378464781e-06,-6.087641766693844553e-06,-8.562595344244806103e-06,-1.257333432792327954e-05,-1.683489766015882285e-05,-1.830761677459163804e-05,-1.368911897577392368e-05,-5.981654233845979391e-06,2.146486751281125860e-07,3.181434229566084945e-06,1.959524301017694939e-06,7.338894901831103835e-07,-1.058222406325861676e-06,-3.417973692375533750e-06,-7.968714711724120142e-06,-1.108314333866642361e-05,-1.746800896706877940e-05,-1.833886782359855894e-05,-1.415984825963659542e-05,-6.719817932249623844e-06,-4.851849665349888904e-07,2.493747363321784762e-06,1.386127970827514747e-06,-2.346952376918395551e-07,-2.504221439188692728e-06,-5.756433064267536350e-06,-8.679372246337884597e-06,-1.335701284784049543e-05,-1.776039973554618698e-05,-2.023497467999592987e-05,-1.484803400209893119e-05,-7.223701770388344530e-06,-5.991083369096504616e-07,1.515719031467492996e-06
-1.939696826929662580e-05,-1.481500184216556799e-05,-7.870045128818495820e-06,-4.301101336997692973e-06,-3.385273810095669918e-06,-2.737980511959208072e-06,-2.717219308692688462e-06,-4.829228588532435817e-06,-7.298360792749474599e-06,-1.158349222694470569e-05,-1.639620892519632350e-05,-1.855334289132947267e-05,-1.440564378810583995e-05,-6.129621915924507368e-06,2.163155282032547387e-07,3.764037025780943449e-06,3.255578432349729649e-06,1.812418688008243779e-06,6.759533343751432543e-07,-2.254565240974688531e-06,-6.322567584571172501e-06,-1.021228344122090281e-05,-1.631257259441115467e-05,-1.936943842467361062e-05,-1.513041346849980889e-05,-7.267040227919572390e-06,-2.369892771988357742e-07,1.991476476171356583e-06,2.824190836540230627e-06,1.018932937545752691e-06,-8.440972077244909184e-07,-4.417583104780672547e-06,-7.932295880377793359e-06,-1.262842907868122784e-05,-1.791771562167628488e-05,-2.084775107333298175e-05,-1.607072824331045642e-05,-7.609218378014492196e-06,-1.378451165183159654e-06,1.728509498509859402e-06
-1.994155826254056309e-05,-1.572072636231417703e-05,-8.542184825491825912e-06,-4.621880844374177787e-06,-3.101868660019642831e-06,-1.308397275505597783e-06,-1.419174651535481264e-06,-2.094239373490122267e-06,-5.479768867189263019e-06,-9.066495784989616851e-06,-1.583172198367800010e-05,-1.860176011555555428e-05,-1.497782481446983435e-05,-6.291134132429030169e-06,-2.161291175424262312e-07,3.471395292518097645e-06,3.956063045369393401e-06,3.397107998517095033e-06,1.377323298279317744e-06,-7.644453809602132936e-07,-4.006153454908050447e-06,-8.637079059046358346e-06,-1.462941423341440867e-05,-1.906037582921160065e-05,-1.624428413252951850e-05,-8.183598703204349178e-06,-1.649699512352069018e-06,1.554402513799697152e-06,2.704746917481137541e-06,9.873078007696880177e-07,4.052757039590748293e-07,-2.291177613254679702e-06,-6.006605279112129796e-06,-9.771577827916355712e-06,-1.645578374261141269e-05,-1.981533230900909209e-05,-1.681679381069051298e-05,-9.174461578205491210e-06,-2.436239665781894273e-06,1.570266937140285648e-06
-2.076754438643233544e-05,-1.677870996522018665e-05,-8.754016366255306563e-06,-4.218601425974048208e-06,-2.396089689306321836e-06,-2.743745641145860614e-07,-6.377517266371850543e-10,8.401208401949855133e-08,-3.306278662375941492e-06,-6.834168060729983484e-06,-1.413695201674269959e-05,-1.790844363000563744e-05,-1.560244934449925240e-05,-8.914240310740117942e-06,-1.352348207859523100e-06,2.223941673325748412e-06,3.693532454284209698e-06,3.134033112590325450e-06,2.713577231253783609e-06,1.822457452911772255e-06,-1.024440041068514560e-06,-6.331521680574158894e-06,-1.252849938052671501e-05,-1.766905466035197545e-05,-1.668284981390269988e-05,-1.030724181253374831e-05,-3.865894933604863532e-06,1.839340447003274085e-07,1.739795922370559211e-06,1.012126025187136344e-06,3.977413129368455527e-07,-7.832960874735382951e-07,-3.637668033077900667e-06,-8.988193019724392699e-06,-1.374858945873445935e-05,-1.830224013250856215e-05,-1.675016809026683764e-05,-1.045512762658915304e-05,-4.461747997365402741e-06,-3.489415001297250429e-07
