1.849771723884582212e-06,1.005250113993690219e-05,6.455160021662148707e-06,4.013362958778549562e-06,3.293905904149512913e-06,3.893988052433163091e-06,6.332771959169282274e-06,1.123809436832186567e-05,1.896407042618539806e-05,2.615984510380632333e-05,2.807863132830271021e-05,2.350882264090293383e-05,1.639669163252316164e-05,8.243904833322706024e-06,4.233706189005995422e-06,2.293539676605427465e-06,2.496072699695429171e-06,2.505431070024082443e-06,4.995434190026868094e-06,1.060170051627035453e-05
2.660760819523722024e-06,1.263011874515971920e-06,-3.089697180200559800e-06,-5.680370644605608747e-06,-6.502211026628026813e-06,-5.336830907325537498e-06,-3.448221003680867882e-06,3.154265339825265650e-06,1.204608106394286221e-05,1.871805226318750063e-05,1.855058970388860228e-05,1.297846909189086534e-05,5.766329050228428997e-06,1.598250829210039075e-07,-3.594429260577582551e-06,-5.158266981636301943e-06,-4.957265631363723895e-06,-5.457062244446398715e-06,-2.064578670251293098e-06,5.716391204240384440e-06
5.482330838408295569e-06,1.884660079466589858e-06,-3.025667156665964376e-06,-6.732889769488499143e-06,-7.035734350673032601e-06,-7.721017395496728027e-06,-6.135391139379745933e-06,4.625918209566174108e-07,1.007630440211134425e-05,1.805261023476564518e-05,1.850569129532895032e-05,1.350786308583805324e-05,5.928967502868797845e-06,4.343013792007922214e-07,-3.128177128807976689e-06,-5.093381880516698286e-06,-6.017800171781900447e-06,-6.286277722685300193e-06,-3.504762419137294338e-06,3.053260774726784193e-06
8.115746020698176791e-06,3.708748612649165106e-06,-2.513253864101278111e-06,-5.602222125704782254e-06,-6.673841551347375847e-06,-7.422196769039714293e-06,-6.140074826504656975e-06,2.294537411692901204e-08,1.029671638482355929e-05,1.988636590858319011e-05,2.026707270479366689e-05,1.598320563625327072e-05,8.378346856247362878e-06,2.811576290935489944e-06,-1.441939947229013436e-06,-4.102247586735781855e-06,-5.921449593012486510e-06,-5.965346710022540937e-06,-3.256572333397552998e-06,2.451320505100366511e-06
9.379156704732168913e-06,4.440715809034002192e-06,-8.997146890195634603e-07,-4.148410204812901880e-06,-5.723861006440811781e-06,-6.736859665991808180e-06,-5.215642968637615588e-06,2.356634836363376466e-06,1.093418291789598302e-05,2.033628624584396963e-05,2.174432915359804136e-05,1.697420275468796151e-05,9.642096670630156480e-06,3.659226768637482243e-06,-7.360428846247425420e-07,-3.201377082224699676e-06,-4.140670840132442187e-06,-4.652815697875816216e-06,-1.867285929282141159e-06,3.815448843157104463e-06
8.214822376127251836e-06,4.561267696157666270e-06,-3.145817562587870603e-07,-2.952824757806680130e-06,-4.093714575847698199e-06,-5.140475857954131942e-06,-1.880226177422610146e-06,4.202340188203945280e-06,1.255710305117795630e-05,2.123376081479198368e-05,2.251651563409828470e-05,1.658768553210745550e-05,9.605764616959534141e-06,3.970430180809241649e-06,-1.186949107882130698e-07,-1.871698232324471168e-06,-3.363955786301467306e-06,-3.461197215460228740e-06,2.259560040466341696e-07,6.178726404769363717e-06
6.260112830875003411e-06,3.247523808988154779e-06,-4.391784858191962709e-07,-1.423576528071793663e-06,-3.597283607679997829e-06,-2.169289294409631960e-06,1.540402908359817548e-06,8.457375295922245633e-06,1.611178926394077595e-05,2.216517718259185284e-05,2.186196514080173387e-05,1.570755896901016767e-05,7.926885720807818865e-06,2.098688767830065112e-06,-3.041568983578888529e-07,-1.296274406451674914e-06,-2.059313839867522924e-06,-5.729094071545849745e-07,2.687693768362981105e-06,8.382687284057694217e-06
3.821511084393765858e-06,1.426356484395834722e-06,-1.739670162400308424e-06,-8.036611529057761987e-07,-1.303565327281808717e-06,-6.152145996743385678e-07,5.069021936603339913e-06,1.269255165697389752e-05,1.935589458419144669e-05,2.382226171455715074e-05,2.009336206610093245e-05,1.286317081060955173e-05,6.204228441435041176e-06,4.535113404339345350e-07,-1.033686165982969717e-06,-1.272370210147433733e-06,-4.206183335867048405e-07,1.073059862195216772e-06,5.141804378715875028e-06,1.091017381463352754e-05
1.426435854221175816e-06,6.848128631829531462e-07,-1.749200648146930505e-06,-1.670553756137343752e-06,-5.352980506882292013e-07,1.287009839979987613e-06,6.767364378411586811e-06,1.410362715130263457e-05,2.214026215301038446e-05,2.544198290558025974e-05,2.030539068691160047e-05,1.128870318859731931e-05,4.522584300568441187e-06,6.905814967859375535e-08,-1.264302800870826213e-06,-1.681018498459763401e-06,4.726109645984057992e-07,2.300229780869175282e-06,6.753064815752003193e-06,1.320858646889158062e-05
1.873507725553482991e-06,-2.424265179267019008e-07,-2.198868285762700515e-06,-1.705900166691697285e-06,3.525136974251381598e-07,2.445209913327480479e-06,7.603657892862751203e-06,1.549104224914254362e-05,2.245237608887901780e-05,2.683093623400676947e-05,2.126893913480257183e-05,1.241246185823390103e-05,3.491443971610500784e-06,-5.701530969664871990e-08,-1.651423806627583588e-06,-1.275459387841284413e-06,2.510742550781697730e-07,2.084256557807736079e-06,6.672617677314914072e-06,1.374747868019738223e-05
3.424232111532404556e-06,5.006264311123387777e-07,-1.399263390669642079e-06,-1.014743841535737436e-06,-3.794463166410783717e-07,2.072280752799587349e-06,6.518409757407811483e-06,1.455294700162034635e-05,2.180269130417349465e-05,2.631272877070622520e-05,2.123522333610693488e-05,1.316904874170696178e-05,5.009004608557652201e-06,4.056032280973513385e-07,-1.088453635482979338e-06,-1.484831817209654699e-06,5.319134264095565666e-07,1.437286273174668207e-06,5.579898004799976557e-06,1.238809263282184090e-05
