1.103503829332584014e-05,1.098732717632528451e-05,1.114830944736152268e-05,1.070139750992927467e-05,1.075845619046285618e-05,9.293854439873223708e-06,9.181654546201819766e-06,6.846804459792900350e-06,5.758089048752920871e-06,5.425543040535551231e-06
6.592245260468317347e-06,1.112700652686224704e-05,1.162497693046704681e-05,1.061078140026599840e-05,1.103861293063987724e-05,1.080121839296994318e-05,9.499527044541684889e-06,8.274217121817897632e-06,6.056949458781132966e-06,5.768769507632024822e-06
8.258805069240526958e-06,1.054923457761773362e-05,1.146795030380861997e-05,1.075571790770577924e-05,1.076674192837530190e-05,1.144077418228790179e-05,1.029702422121416755e-05,7.983418130602329359e-06,7.954197978768906102e-06,7.727999634832500089e-06
8.543634925331506023e-06,1.085510069429201104e-05,1.118645089947505953e-05,1.102447988173209422e-05,1.088888608915206770e-05,1.125965516546091197e-05,9.189393654420187330e-06,8.424892301357318658e-06,5.934090877564721431e-06,6.525344409077523490e-06
8.729977177667073136e-06,1.195442045232515681e-05,1.139227508699807735e-05,1.122815068951333551e-05,1.031090816678551719e-05,1.069812891404571836e-05,9.825148155833960312e-06,7.698063065850942210e-06,6.853140707561406706e-06,6.340715454061705149e-06
8.319113054100475709e-06,1.135888742644072788e-05,1.161326522431239878e-05,1.101825744795665377e-05,1.075676642244406764e-05,1.132779097849718323e-05,1.041631396754007336e-05,7.534851715153943927e-06,7.852109801061853779e-06,6.760850526550238779e-06
6.874381243466691888e-06,1.121006674974003746e-05,1.181447361867253562e-05,1.108333220561510694e-05,1.093321388521764942e-05,9.123527882992589740e-06,8.659905294999813784e-06,8.233256280324233439e-06,7.944975943410601587e-06,6.248316497607320063e-06
7.091826945270827170e-06,1.177844982956395282e-05,1.132199433774646417e-05,1.029915658377221638e-05,1.051673001538625271e-05,9.757420472690360330e-06,8.715253043289754127e-06,8.137363436568526118e-06,8.155893557615050471e-06,7.762932651030721672e-06
7.888382736390753866e-06,1.104789332841000214e-05,1.169389549206002597e-05,1.168701841878575327e-05,1.190701271623585511e-05,1.086096923258680246e-05,9.611730285557742691e-06,8.283419995508086754e-06,7.903992962611632045e-06,6.989225880566713112e-06
8.367141794991360263e-06,8.988464285816194529e-06,1.082075579659078342e-05,1.002668881209356722e-05,8.870427234289990332e-06,8.865852076243893300e-06,7.749169141198602160e-06,7.508110958033818105e-06,6.566386613611921979e-06,4.844049924445335153e-06
