6.573548663512953688e-06,7.159179021372409917e-06,7.797718529885970718e-06,9.169021973895903136e-06,8.229405185991931485e-06,6.651888310235617408e-06,5.638550166877029311e-06,5.298717605854733321e-06,4.840698144773859596e-06,3.998990143915958228e-06
4.686369987859427800e-06,8.095018838022404381e-06,8.988389020213631634e-06,6.770178195127207185e-06,5.978102098637234086e-06,7.248637396861584192e-06,6.574610287437448746e-06,6.050998706062658764e-06,4.136734182191764277e-06,4.480931837220549516e-06
5.148709327678404773e-06,6.787807677282517935e-06,8.030678240954931271e-06,8.845656143973188880e-06,7.003751181653324573e-06,6.570526629461289863e-06,5.662963334443877463e-06,4.192902647119872193e-06,4.503990650069436540e-06,4.402678333437796889e-06
4.908920981242994593e-06,6.219118272847049561e-06,8.474498122869489160e-06,8.472997438283004130e-06,7.649338627424075740e-06,7.756672316755790290e-06,7.189220109318843235e-06,6.815120058005172725e-06,5.604730709238406111e-06,3.750196607743534605e-06
4.177511177109047463e-06,7.722547744987697741e-06,8.385164204854386836e-06,7.567140405608872557e-06,8.393218967820098401e-06,8.167180779544584766e-06,7.552289513500500822e-06,6.133865856873548959e-06,5.984729260931071644e-06,4.522627538950058685e-06
6.048140084959345162e-06,9.065590465257656943e-06,7.145206898673271800e-06,8.617212213253057441e-06,9.242349364553561794e-06,9.310149151467952790e-06,7.784702087255100734e-06,6.402997842333952000e-06,6.910652133453141947e-06,5.615433106998939917e-06
5.494252228530982074e-06,7.031628880090479517e-06,8.644892830426318092e-06,9.223974031946632627e-06,9.676936727520315797e-06,7.853183412449181582e-06,8.113417552590675291e-06,6.676487814420002553e-06,5.929363852512949694e-06,5.513256205819377813e-06
5.598108663292519023e-06,9.540459758616528490e-06,9.687727009609106948e-06,9.217133845085990018e-06,8.595521466907237357e-06,8.154446944179166365e-06,6.941609662904774611e-06,5.922019143594569583e-06,5.747030266072117746e-06,4.990880717871994347e-06
5.150674194868602500e-06,8.573419462453458689e-06,8.161454847906110023e-06,7.751734613348143168e-06,8.931234663377852283e-06,8.123151249813961473e-06,8.231056121591262268e-06,6.732985179884642351e-06,5.642152794027048752e-06,4.343396956400219009e-06
6.010245514890711262e-06,8.066951003985618808e-06,9.287125075279773284e-06,8.377641181275677292e-06,7.796041952271385241e-06,6.190118256092378661e-06,6.179042987225666329e-06,5.494052303731652589e-06,3.175833467048245839e-06,1.901948578348545572e-06
