-8.181219119506800606e-05,-6.676674882360956933e-05,-6.381987324624135613e-05,-5.483238680012275364e-05,-2.285306595179294274e-05,1.527142495355369295e-05,6.259991229363142805e-05,1.045219038616160978e-04,1.330688921227134787e-04,1.302040988236245517e-04,9.457625738938608756e-05,3.177538489635109193e-05,-3.844375782336097354e-05,-9.343872570431809943e-05,-1.198200600518868180e-04,-1.171404799441565946e-04,-9.567373751656191771e-05,-6.118055883012004400e-05,-1.788172545678117894e-05,3.040087628628441028e-05
-7.633609485210312326e-05,-6.921424696466448988e-05,-4.594879890774622666e-05,-9.373605969491214179e-06,3.026461970434079460e-05,5.948859267382786538e-05,7.985460344839425241e-05,9.060911806369574138e-05,9.610196865682343350e-05,8.461703132121815439e-05,4.886418523988851723e-05,-6.483169069195672613e-06,-6.295620029949191600e-05,-9.904834636419216048e-05,-1.011976203582075259e-04,-7.512228735964605094e-05,-4.191717068816494220e-05,-1.444744299148331842e-05,1.296047875428423763e-05,4.272432099063850817e-05
-7.194796922911120241e-05,-7.270722892398124605e-05,-5.438593279902641107e-05,-1.507357848010689625e-05,3.210280764943432931e-05,6.996040255390763524e-05,9.787720507118285215e-05,1.091582602007589028e-04,1.049300843450453116e-04,8.035180847620502706e-05,3.621132446350210288e-05,-2.114532150793785182e-05,-7.318257383642788377e-05,-1.020490791128952560e-04,-1.007775658366325683e-04,-7.761741905416196180e-05,-4.310545256721476397e-05,-1.292543533695383556e-05,2.002821824537361179e-05,5.727257844130858802e-05
-7.540068563560782164e-05,-8.271808514160225423e-05,-7.058224492434137019e-05,-3.127326553183552990e-05,2.440467391909961471e-05,7.687317389227760580e-05,1.182732421359453112e-04,1.348785412115093159e-04,1.230604356669416817e-04,8.508045101716171993e-05,2.924507430932093955e-05,-3.119966218887152332e-05,-8.043358224440692449e-05,-1.070410407039146386e-04,-1.082605524666846339e-04,-9.137003579855430748e-05,-5.980058856985134098e-05,-2.207048643071632133e-05,2.606099056752190634e-05,7.234329959035460810e-05
-7.584507432108291466e-05,-8.714253088243093860e-05,-7.851331519582711947e-05,-4.012027774421197675e-05,1.614092852043856065e-05,7.886765694947867869e-05,1.286071666264767058e-04,1.483941692165093105e-04,1.335886023560710237e-04,8.679728706198934832e-05,2.463632494665766475e-05,-3.742032623881207202e-05,-8.180087803702132789e-05,-1.083447881741027302e-04,-1.127947519643509531e-04,-9.988674240700235526e-05,-7.118571849755320549e-05,-2.512349254540678043e-05,3.088840025988645973e-05,8.275844951202351992e-05
-7.139981160125252464e-05,-8.418865866846150293e-05,-7.773030690420769818e-05,-4.356852924672408961e-05,1.058031589121724901e-05,7.317966574337598010e-05,1.246189334208486492e-04,1.475237337351090650e-04,1.331249377500018990e-04,8.534936060014391426e-05,2.217606812786491070e-05,-3.780848236588004867e-05,-8.225039611239355749e-05,-1.052724763859766508e-04,-1.091197722891460554e-04,-9.837522062538485640e-05,-6.938715627172169643e-05,-2.466237514690176888e-05,3.083103778744119579e-05,8.217625452924786484e-05
-6.595723003880485076e-05,-7.819960921402802133e-05,-7.581938889241206150e-05,-4.927016612956572561e-05,2.674799077634828466e-06,6.197035330252619620e-05,1.152341994201755106e-04,1.426946862659157712e-04,1.348894856772001332e-04,9.221780783786639980e-05,2.848616252318912531e-05,-3.414062860901155908e-05,-8.046382514916895507e-05,-1.029141606441755989e-04,-1.058137804858000515e-04,-9.447590096782305870e-05,-6.870465547323666719e-05,-2.889042394150042781e-05,2.316139811933007553e-05,7.546568601814586472e-05
-6.131219688626420787e-05,-7.507836062858313651e-05,-7.629285118729880718e-05,-5.345050786470340818e-05,-5.954760909199306543e-06,5.289391873259010327e-05,1.091549003502748636e-04,1.437968564124539371e-04,1.419738456954766105e-04,1.042584346594576002e-04,3.821068190359205234e-05,-2.878888587238689011e-05,-8.094475058439538049e-05,-1.050576273172195671e-04,-1.069014470848903616e-04,-9.592870094512760443e-05,-7.360665430781886305e-05,-3.563641637668236886e-05,1.386755479943248914e-05,6.722969620403511251e-05
-6.004754957697990198e-05,-7.278776674352806383e-05,-7.567765523736485502e-05,-5.264363958100159470e-05,-8.596266886672803055e-06,4.923371648711343494e-05,1.051227969526572831e-04,1.393849081315576028e-04,1.443482349458936399e-04,1.111442067600041289e-04,4.932793521839707934e-05,-2.051044524164405533e-05,-7.965870329655078683e-05,-1.099291508452516922e-04,-1.135160530012172409e-04,-1.011129229005661807e-04,-7.547913834478570073e-05,-3.796140300263739666e-05,9.804793136974555669e-06,6.154086822311588957e-05
-6.211058129030095514e-05,-7.179982294323991512e-05,-7.075999487126881338e-05,-4.257591218581703243e-05,7.084472194296301899e-07,4.838743637498602116e-05,9.569499419572171576e-05,1.239097680216027044e-04,1.326466175707407928e-04,1.100829202447052070e-04,5.911253686263939929e-05,-8.350602062523587699e-06,-7.387944331437777635e-05,-1.134245561952049950e-04,-1.203577673367575024e-04,-1.021626617221531216e-04,-7.092177137628028188e-05,-3.121209903281047459e-05,1.114275398093164200e-05,5.549597955498564438e-05
