2.088640789087359005e-05,2.579545658754862487e-06,5.150172959613886387e-06,8.612244717783502725e-06,1.330595546227454770e-05,1.608406596512707864e-05,2.093308704603917038e-05,2.895287380289261164e-05,5.346248634139528789e-05,9.691026386252181706e-05,1.174426038299784277e-04,7.467533111670410922e-05,2.351626366178309027e-05,7.800096163447743975e-06,7.975015235922763813e-06,1.105256453039439775e-05,1.360107563326811569e-05,1.405082968423908342e-05,1.730903200494590736e-05,2.296577767889511489e-05
1.919496599179496669e-05,1.191915408835622442e-05,8.962091346196838468e-06,7.719135437183464833e-06,7.903949090383124675e-06,8.455725808791401320e-06,1.125719437415544379e-05,2.129607327530619971e-05,5.242159549445142330e-05,8.465494863751833082e-05,7.619987001808964215e-05,4.264675826442018415e-05,1.999782282910676247e-05,1.120846903886967588e-05,6.747436324105106651e-06,4.076093520449205318e-06,1.025400563418205777e-06,-1.607254628939715083e-06,-2.424629690611334556e-06,3.329409458283743384e-06
1.651990226133269300e-05,1.231264277472559131e-05,8.337557046213668984e-06,7.684102064689974948e-06,8.140717676096021350e-06,7.732735521812901002e-06,8.443072072708966594e-06,1.988351869175361328e-05,5.830086133511408719e-05,8.665600157321492504e-05,7.230111406844801720e-05,3.402036986110948858e-05,1.661639605275963051e-05,1.075877551714911786e-05,6.015325203770317889e-06,2.912838153056842369e-06,-6.085498417089124052e-07,-3.642125529212036908e-06,-7.091817572368346907e-06,-9.933188636490258751e-07
1.166438560596046745e-05,9.081669838312798971e-06,7.436559012175573045e-06,7.835077386062549656e-06,7.696167509892120389e-06,8.331941219041637099e-06,8.867069912738613049e-06,2.206389994961470994e-05,6.576084558356373397e-05,1.040272636848912490e-04,7.870026104348446514e-05,2.881708915479790252e-05,1.151790405663564463e-05,8.687492377996834138e-06,5.168486761787394506e-06,1.788265018897793770e-06,-3.050321870568912505e-07,-3.324745114843040537e-06,-6.376283399548263959e-06,-4.201640606082223662e-07
7.039128048267257709e-06,4.080603166462024492e-06,5.249508225485231262e-06,6.660292697121050830e-06,8.143750349413668926e-06,9.978110535048489261e-06,1.269277012783958541e-05,2.662563839991677567e-05,7.349434047075914143e-05,1.125266283594970705e-04,8.094560670289612490e-05,2.562014675530398998e-05,7.592711917844127715e-06,4.543900502760094484e-06,3.104426745153238223e-06,1.259695031200710874e-06,5.801919659615897498e-07,-8.084674772537121417e-07,-2.945264881697363465e-06,5.408359497032235214e-06
2.960508832512634640e-06,9.114871684860732599e-07,2.161969245287313513e-06,5.159900542756289449e-06,9.003095845102355779e-06,1.192071927866054754e-05,1.698845889381250018e-05,3.372324873778473217e-05,7.818980701457550633e-05,1.134664245153877820e-04,8.061280975388180638e-05,2.483131844354111159e-05,3.896431185771630519e-06,1.858148250439425397e-06,1.872359959810369949e-06,3.004852398284510036e-06,2.557948496055798563e-06,2.686700838836516516e-06,3.166807350951372678e-06,1.462603750274677993e-05
-3.668409571177620681e-06,-3.754770550963728817e-06,8.010353215059604657e-07,5.450635561259804163e-06,9.907423525719342625e-06,1.281466830068699125e-05,1.969451899589678051e-05,3.869349207290704928e-05,8.345121734823432458e-05,1.182602698449485874e-04,8.181599324390789903e-05,2.213005219216445600e-05,5.952311339531833255e-07,-6.000781234094469698e-07,1.613715974620523665e-06,3.547171547093904526e-06,5.322787219103976262e-06,6.192798700825238970e-06,1.060791743758630450e-05,2.430116997651539655e-05
-9.995668129283901489e-06,-7.568861554232352731e-06,-4.316388902182561072e-07,4.587785978862432109e-06,9.578091871953713026e-06,1.377471710310977834e-05,2.061333984950139574e-05,4.017498364354583223e-05,8.847894445718306313e-05,1.277212252825118488e-04,8.268775844312297883e-05,1.582949085017902493e-05,-3.492868568895246442e-06,-1.989029734324982406e-06,1.225430531120182384e-06,3.849130812091118389e-06,6.784004613603418096e-06,9.397350367880434916e-06,1.498527988771251046e-05,2.974097935480990559e-05
-1.256297355573490922e-05,-8.311274756456249913e-06,1.054864863205081469e-06,6.130658095500059186e-06,1.054443297534077922e-05,1.401205033356702185e-05,1.986031133649296965e-05,3.804955720266974754e-05,9.091504667004121024e-05,1.311746812943404841e-04,8.102606128388076799e-05,1.003404271986961447e-05,-6.695099011193979415e-06,-3.009162084383256597e-06,2.811107375742234045e-06,6.909261977688196160e-06,9.176290258981351777e-06,1.196472383552379093e-05,1.794109582099591649e-05,3.262736801234394446e-05
-8.753178724008980042e-06,-4.643553005052464786e-06,3.024452564132203517e-06,8.245280108549866592e-06,1.217220778350691202e-05,1.548487756444825672e-05,2.014662523886753942e-05,3.777210584775864182e-05,8.636578675235357706e-05,1.206568166871002759e-04,7.836743618057966858e-05,1.286499631659239647e-05,-2.659583665259487964e-06,4.795940692949814591e-07,6.420366580247232691e-06,9.053853620420515159e-06,1.175059145460379845e-05,1.412175938307351546e-05,1.939089395343735668e-05,3.435322661073319741e-05
