29275, 4.768400e-06
29270, -8.106290e-06
29265, -7.867870e-06
29260, -9.536800e-06
29255, 9.536820e-07
29250, -3.337870e-06
29245, -2.145780e-06
29240, 2.622620e-06
29235, 8.106290e-06
29230, 2.145780e-06
29225, 1.239780e-05
29220, 5.483660e-06
29215, 1.168260e-05
29210, 1.430520e-06
29205, 5.960490e-06
29200, 8.344710e-06
29195, 9.536800e-06
29190, 1.025210e-05
29185, 8.821550e-06
29180, 4.768400e-06
29175, 9.775220e-06
29170, 5.245240e-06
29165, 4.529980e-06
29160, -9.536820e-07
29155, -5.722080e-06
29150, -1.168260e-05
29145, -1.382830e-05
29140, -1.859680e-05
29135, -1.454360e-05
29130, -1.740470e-05
29125, -1.788150e-05
29120, -1.478200e-05
29115, -9.059960e-06
29110, -1.621260e-05
29105, -7.391010e-06
29100, 9.536820e-07
29095, -5.722080e-06
29090, -7.867870e-06
29085, -3.337870e-06
29080, -8.344710e-06
29075, -2.861040e-06
29070, -5.245240e-06
29065, 2.861040e-06
29060, 4.053140e-06
29055, 5.483660e-06
29050, 1.311310e-05
29045, 2.861040e-06
29040, -3.576290e-06
29035, 6.437330e-06
29030, -4.053140e-06
29025, -9.775220e-06
29020, -1.144420e-05
29015, -4.529980e-06
29010, -4.768410e-07
29005, 9.536820e-07
29000, -3.337870e-06
28995, -7.867870e-06
28990, -7.867870e-06
28985, -1.168260e-05
28980, -7.391010e-06
28975, -8.821550e-06
28970, -1.358990e-05
28965, -1.335150e-05
28960, -4.529980e-06
28955, -1.454360e-05
28950, -4.291560e-06
28945, -5.006820e-06
28940, -1.168260e-05
28935, -5.722080e-06
28930, -9.298380e-06
28925, -1.883520e-05
28920, -9.298380e-06
28915, -2.384200e-06
28910, -1.382830e-05
28905, -8.344710e-06
28900, 4.768410e-07
28895, -5.006820e-06
28890, -4.053140e-06
28885, -4.768400e-06
28880, -5.960490e-06
28875, -8.344710e-06
28870, -1.001360e-05
28865, -1.072890e-05
28860, -2.574930e-05
28855, -1.406680e-05
28850, -1.215940e-05
28845, -1.645100e-05
28840, -2.622620e-05
28835, -2.121940e-05
28830, -1.931200e-05
28825, -2.169620e-05
28820, -2.217300e-05
28815, -2.622620e-05
28810, -2.670300e-05
28805, -2.074250e-05
28800, -1.740470e-05
28795, -1.406680e-05
28790, -1.025210e-05
28785, -7.867870e-06
28780, -6.675750e-06
28775, -7.152590e-06
28770, -1.215940e-05
28765, -1.525890e-05
28760, -1.335150e-05
28755, -2.217300e-05
28750, -1.525890e-05
28745, -2.861040e-06
28740, -1.072890e-05
28735, -1.049050e-05
28730, -6.914170e-06
28725, -1.263620e-05
28720, -5.006820e-06
28715, -5.245240e-06
28710, -6.675750e-06
28705, -6.914170e-06
28700, -5.245240e-06
28695, -5.245240e-06
28690, -9.536820e-07
28685, -2.861040e-06
28680, -1.668940e-06
28675, 2.622620e-06
28670, 4.768410e-07
28665, -6.675750e-06
28660, -3.576290e-06
28655, 5.483660e-06
28650, 5.483660e-06
28645, 1.668940e-06
28640, -1.668940e-06
28635, 4.768400e-06
28630, -3.576290e-06
28625, -3.576290e-06
28620, -2.145780e-06
28615, -5.960490e-06
28610, -5.006820e-06
28605, -5.483660e-06
28600, -1.192100e-06
28595, -7.391010e-06
28590, 5.960490e-06
28585, 2.145780e-06
28580, -7.152590e-07
28575, -1.430520e-06
28570, -1.168260e-05
28565, -7.867870e-06
28560, -5.722080e-06
28555, -7.867870e-06
28550, -3.814730e-06
28545, 1.430520e-06
28540, -2.622620e-06
28535, 4.529980e-06
28530, 7.152590e-06
28525, 2.384200e-06
28520, 1.502040e-05
28515, 1.859680e-05
28510, 1.573570e-05
28505, 6.198910e-06
28500, -1.430520e-06
28495, -5.960490e-06
28490, -1.573570e-05
28485, -1.406680e-05
28480, -1.454360e-05
28475, -1.668940e-05
28470, -2.455720e-05
28465, -2.551090e-05
28460, -3.361730e-05
28455, -3.600140e-05
28450, -3.767040e-05
28445, -3.290200e-05
28440, -3.671670e-05
28435, -3.767040e-05
28430, -3.790880e-05
28425, -4.076980e-05
28420, -4.053140e-05
28415, -3.767040e-05
28410, -3.552460e-05
28405, -3.600140e-05
28400, -3.671670e-05
28395, -3.600140e-05
28390, -3.194830e-05
28385, -4.172350e-05
28380, -4.076980e-05
28375, -4.553820e-05
28370, -4.673030e-05
28365, -4.911450e-05
28360, -5.769750e-05
28355, -5.888960e-05
28350, -5.579020e-05
28345, -6.890340e-05
28340, -8.106280e-05
28335, -8.511590e-05
28330, -9.369900e-05
28325, -1.022820e-04
28320, -9.703680e-05
28315, -1.103880e-04
28310, -1.134880e-04
28305, -1.275550e-04
28300, -1.301770e-04
28295, -1.478200e-04
28290, -1.606950e-04
28285, -1.688010e-04
28280, -1.895440e-04
28275, -2.045640e-04
28270, -2.076640e-04
28265, -2.198230e-04
28260, -2.489110e-04
28255, -2.717990e-04
28250, -2.968330e-04
28245, -3.268740e-04
28240, -3.507160e-04
28235, -3.778950e-04
28230, -4.110350e-04
28225, -4.599110e-04
28220, -4.966300e-04
28215, -5.455050e-04
28210, -5.862750e-04
28205, -6.315750e-04
28200, -6.794970e-04
28195, -7.238430e-04
28190, -7.662810e-04
28185, -8.018050e-04
28180, -8.387600e-04
28175, -8.590260e-04
28170, -8.723770e-04
28165, -8.657020e-04
28160, -8.339920e-04
28155, -7.572210e-04
28150, -6.461180e-04
28145, -5.233330e-04
28140, -3.538150e-04
28135, -1.585490e-04
28130, 7.271810e-05
28125, 3.144760e-04
28120, 5.757850e-04
28115, 8.335150e-04
28110, 1.069080e-03
28105, 1.276260e-03
28100, 1.433620e-03
28095, 1.547820e-03
28090, 1.587640e-03
28085, 1.572380e-03
28080, 1.469380e-03
28075, 1.318940e-03
28070, 1.131300e-03
28065, 9.090940e-04
28060, 6.704370e-04
28055, 4.549050e-04
28050, 2.357970e-04
28045, 7.438710e-05
28040, -5.340600e-05
28035, -1.454360e-04
28030, -1.862060e-04
28025, -1.878750e-04
28020, -1.685630e-04
28015, -1.101500e-04
28010, -4.577660e-05
28005, 3.433250e-05
