2.594851459946727584e-05,2.788717210731694293e-05,3.221734298073897050e-05,3.138017990934428641e-05,2.251915813470318332e-05,1.524945524850953324e-05,1.081692458490174616e-05,6.580176308221126572e-06,7.072339791396719801e-06,9.593907001172699052e-06,8.331590298976322519e-06,1.030198836903739762e-05,1.427421707408492136e-05,2.315824459923436485e-05,2.907150155873841301e-05,2.890059637730378730e-05,2.168468831557108248e-05,1.359862409499259987e-05,8.520006016413636223e-06,7.518036708437315086e-06,8.384321340681329839e-06,8.238015321958076147e-06,8.861430657916920909e-06,1.126305051483813366e-05,1.640182182512533134e-05,2.399858716663974821e-05,2.875048700841804691e-05,2.846946276036206458e-05
2.915042536054082389e-05,3.304140805489093373e-05,3.187073284977074800e-05,2.446116936227673427e-05,1.431863950927168208e-05,1.043049293404023694e-05,9.639995725126827600e-06,9.083292776565679070e-06,7.410074537950857018e-06,1.024723968151609481e-05,1.126157267599962675e-05,1.608526867964070627e-05,2.294550380779538669e-05,3.078662625746458740e-05,3.141462240379037316e-05,2.478231923612793055e-05,1.485253540437481609e-05,1.079085642748055219e-05,8.853862670296789707e-06,8.622179096815318116e-06,8.258296889160135208e-06,9.647547457652945566e-06,1.146272510981443985e-05,1.767672758933156905e-05,2.345650529792791682e-05,3.132068121870342029e-05,2.935323355445912318e-05,2.438311377775937675e-05
2.839822735558345798e-05,3.291166380786519251e-05,3.168742245350813938e-05,2.531389110091249368e-05,1.584775851131393844e-05,1.169540197089571450e-05,9.475662120596155754e-06,7.624683469668553038e-06,8.624860833428435946e-06,8.509885471093853751e-06,1.199062576029753756e-05,1.559954196794227649e-05,2.286244858983701151e-05,3.169380823505650135e-05,3.379813475350179099e-05,2.578855089601664807e-05,1.670319303305755848e-05,1.120199879434839750e-05,7.495607163208709456e-06,9.068907977267283083e-06,8.935035324369641605e-06,1.026111741746228080e-05,1.193130264505332557e-05,1.666710443717768798e-05,2.365600803785449573e-05,3.221234722655295994e-05,3.033713044671253528e-05,2.592028510914226756e-05
2.716843161881269330e-05,3.303160497181185245e-05,3.432130308730833547e-05,2.927930705595846442e-05,1.980172235821873490e-05,1.507773246605743508e-05,1.026713143702387101e-05,8.172049754867903546e-06,9.047441126065434438e-06,9.595341850824303916e-06,1.072586669156434466e-05,1.301446711431142649e-05,2.206116585431499357e-05,3.000740972975933971e-05,3.472964839975528682e-05,2.825770698542439392e-05,2.059719794369101940e-05,1.329592713264930983e-05,9.998943810807453205e-06,9.129540916660901042e-06,8.977348895961630176e-06,9.634066189437031594e-06,1.094230912891971887e-05,1.505683905222708041e-05,2.252085776479796297e-05,3.166143350613107835e-05,3.286360045396966782e-05,2.758852588143869401e-05
2.555897152731505660e-05,3.241259628817308143e-05,3.584899071181382166e-05,3.181981790929161344e-05,2.404281747224546874e-05,1.743935010197682846e-05,1.147096955847708861e-05,1.255153460763658241e-05,8.838166187141829514e-06,9.942289110993240330e-06,8.950608890795103229e-06,1.165461988620455900e-05,2.080418292814153298e-05,3.045784625306149202e-05,3.550753831495784008e-05,3.023213733370283193e-05,2.359115758825685455e-05,1.589951128830856421e-05,1.169833536717329908e-05,8.961774247338635062e-06,1.013161207598035041e-05,8.742513075100563817e-06,9.770980310070095432e-06,1.336804843748967568e-05,2.276858470134516114e-05,3.092149621924271586e-05,3.400751565768610814e-05,3.008670212217830905e-05
2.422270432099920387e-05,3.231411969130747961e-05,3.858695596888248421e-05,3.449623942877031764e-05,2.561071838886506169e-05,1.908516847064049498e-05,1.431330993150575782e-05,1.334899858981556681e-05,8.583997953888060665e-06,7.154752489017786431e-06,9.094418641623162858e-06,1.110685210283626336e-05,2.044067873384241540e-05,2.962746050700892569e-05,3.659320373566427145e-05,3.356770554014776813e-05,2.727259847683541035e-05,1.866586026486835885e-05,1.467584110552753178e-05,1.044601370404654718e-05,9.842727591527039612e-06,8.437308455379342387e-06,1.040580248493125648e-05,1.322194538356061593e-05,2.128488846138684300e-05,3.144112076998822045e-05,3.662705388580091186e-05,3.297985892689683535e-05
2.380175620803867730e-05,3.206726077686375637e-05,3.937720753692933905e-05,3.639609241663917613e-05,2.777848135634316927e-05,2.034403984512405048e-05,1.479978506643772459e-05,1.131639951367955591e-05,1.111427891224136309e-05,9.817396713904436004e-06,9.212371237558117466e-06,1.146274863775701928e-05,2.044524499992037055e-05,3.114571989287396475e-05,3.821126491024515881e-05,3.534876215186709056e-05,2.873068901790593003e-05,2.101159209566748096e-05,1.764323276380825521e-05,1.345135102960397832e-05,1.047684820916285741e-05,1.030205116785891471e-05,1.063036328127817748e-05,1.443893508628025732e-05,2.163063465237967910e-05,3.280084975434301289e-05,3.800945549385335718e-05,3.492541073051278779e-05
2.587067755759320695e-05,3.366815724609721643e-05,4.054298038007464732e-05,3.719297420707237944e-05,2.881573249680640270e-05,2.044676940347905274e-05,1.561398721325898712e-05,1.165072276203366055e-05,1.089463430104189644e-05,1.221606869449280373e-05,1.135002118984305386e-05,1.305983313887112640e-05,2.177625783639339951e-05,3.328211811289700351e-05,3.806407945390797128e-05,3.630762654501694863e-05,2.910673547086080025e-05,2.147841189074417836e-05,1.779353836750420984e-05,1.395245889548721028e-05,1.183917663577097799e-05,1.131427735502699361e-05,1.220610742418973850e-05,1.615543650170606432e-05,2.467373373054666992e-05,3.426372817703562398e-05,3.874209979111988927e-05,3.528591085833274058e-05
2.985541588791250540e-05,3.528004714026378012e-05,3.915831707553043677e-05,3.515304019942017512e-05,2.770252304037182378e-05,1.979361377767707155e-05,1.691959179732989261e-05,1.307300146394128308e-05,1.313839841851961177e-05,1.294604715087507350e-05,1.230119845514870348e-05,1.633866136651203034e-05,2.443304311241925865e-05,3.422532796381135998e-05,3.826790362952154902e-05,3.444937267898133196e-05,2.741766260533495141e-05,2.079903492621816953e-05,1.746510525713099003e-05,1.398552865543895328e-05,1.253824694088181815e-05,1.234055595129632520e-05,1.511510263704350410e-05,1.868377361379429207e-05,2.613646916695272290e-05,3.397082598007075932e-05,3.847775339890065693e-05,3.470101154036574822e-05
3.358851249055353237e-05,3.655456514325902277e-05,3.964064212021173187e-05,3.282122992020554463e-05,2.446446080525088878e-05,1.735168531625844407e-05,1.490325926381946820e-05,1.406370549778864660e-05,1.313582218441270546e-05,1.445320736434355994e-05,1.501283752222533704e-05,2.035706942355493959e-05,2.906510940760112966e-05,3.521750628707517584e-05,3.733822716566021854e-05,3.200574179463607497e-05,2.500758956950196256e-05,1.800723447350323768e-05,1.504050593729643705e-05,1.537820558428596799e-05,1.222208797318736680e-05,1.410008462058966666e-05,1.741872961887982102e-05,2.152808958672282393e-05,2.892326575004332677e-05,3.588275686017700230e-05,3.844785660373473520e-05,3.208958272300492412e-05
