2.052754550195607421e-05,2.163098889574676471e-05,2.596708116519794580e-05,2.659752485200846930e-05,2.270149869428654104e-05,1.661620758072093792e-05,1.128860917744134604e-05,1.016932444050228283e-05,8.691508565502405913e-06,6.761751858074095754e-06,7.612962848670026474e-06,9.620113630027890374e-06,1.249123265676677808e-05,1.798820116634920139e-05,2.379571362959783339e-05,2.670679553217464224e-05,2.234073514339969996e-05,1.637939521941730937e-05,1.176709420702022060e-05,1.113300629752971264e-05,9.484050848224091849e-06,8.535575356390129008e-06,9.081078092383372948e-06,1.114288718501793769e-05,1.364044747531805858e-05,2.117394167996703797e-05,2.768240492329323649e-05,2.843507178427143680e-05
2.035033531373689356e-05,2.344051866253060728e-05,2.454769104020788914e-05,2.237185525094059381e-05,1.479951805013827937e-05,1.122340132211830457e-05,1.017814174713955878e-05,9.562615727885245693e-06,9.100932202457522413e-06,8.833256695147463270e-06,8.757881183308644055e-06,1.097843481747494258e-05,1.705537093718057062e-05,2.187407197126256200e-05,2.578062460002026823e-05,2.382516045125845005e-05,1.648778744811503144e-05,1.354062296158961897e-05,1.091785049272039103e-05,9.849074992204537478e-06,1.064042299283472830e-05,9.557757625832091408e-06,1.063454635926158635e-05,1.342580488143023226e-05,1.962009679554150383e-05,2.829529652563199325e-05,3.075189773455714090e-05,2.682995730146531903e-05
1.932480939125199221e-05,2.356274204297821335e-05,2.563737896884075337e-05,2.232928407934584459e-05,1.631039632788449346e-05,1.231356497861464178e-05,1.026479461221311932e-05,9.644392121206357604e-06,8.856486785024545805e-06,9.644584238145122740e-06,8.356309191291851903e-06,1.023310396942422270e-05,1.510543565691894858e-05,2.180320457740444963e-05,2.662892591940693222e-05,2.318082067510278044e-05,1.857767635628571800e-05,1.257036586004758652e-05,1.055274803291842719e-05,1.007485997848404986e-05,9.585808607106632311e-06,1.040135194210803270e-05,1.056016104887502852e-05,1.389697347565081662e-05,2.073593954550510072e-05,2.933223365198708426e-05,3.171777795513264746e-05,2.828720925946690383e-05
1.800484893685744937e-05,2.293337055129159119e-05,2.768842426001585498e-05,2.446817640794570240e-05,1.822390106062368915e-05,1.270760530959444241e-05,1.025700434375479062e-05,9.709064037868854019e-06,8.660226612756022728e-06,8.625212619426052653e-06,7.501359426909487089e-06,9.672987271592843928e-06,1.415048864479941802e-05,2.218077637645836611e-05,2.610082253460842191e-05,2.529359601865296343e-05,2.050759752715438530e-05,1.297146777364625576e-05,1.108335151159153437e-05,1.032843112710770449e-05,9.454988947183997508e-06,9.412042798043989257e-06,1.029702603095024267e-05,1.370904998628017754e-05,2.064881449069987053e-05,2.929861253883722823e-05,3.266491483068617146e-05,2.914456815715284289e-05
1.726968913441954281e-05,2.318286359125698996e-05,2.845520729630166665e-05,2.554455418017245971e-05,1.894140688747176826e-05,1.348850977871298512e-05,9.635342614941202357e-06,9.197184954815877444e-06,8.771190802198792987e-06,9.256642015399557373e-06,8.704395517183151162e-06,9.326453033908097004e-06,1.476594860248578214e-05,2.287129945626972623e-05,2.747712219446858851e-05,2.745586045209544293e-05,2.164138131120276834e-05,1.563004748410081994e-05,1.181999701682304380e-05,1.105280793768756605e-05,9.325986146157901852e-06,9.599629987578147419e-06,9.927418889411145807e-06,1.406228056628190955e-05,2.126420337511282364e-05,2.925157697099713450e-05,3.267402342886788089e-05,2.953725845985730519e-05
1.775753531696470236e-05,2.271457923247613439e-05,2.788378441949937090e-05,2.621871286053770484e-05,1.967168162219956910e-05,1.469079404620153097e-05,1.074736126143317835e-05,9.084361065881615090e-06,9.920104529540034241e-06,9.307023607991589897e-06,8.117054092558591635e-06,9.369203683487934103e-06,1.521213220332959538e-05,2.186217972659206335e-05,2.780651940322489217e-05,2.716638707111344636e-05,2.134178989043172668e-05,1.636063113895524880e-05,1.288514147623902994e-05,1.109615560404164867e-05,9.803735541726051983e-06,1.055021362917767576e-05,1.083245922625846633e-05,1.320899054986381902e-05,2.123228225725497587e-05,2.855211688474112379e-05,3.338175076010278531e-05,3.040349776078400340e-05
1.767975536794141200e-05,2.263886787524224193e-05,2.818931205961967856e-05,2.622440653876270808e-05,2.004936385073578936e-05,1.494670456491342976e-05,1.100458357095091473e-05,8.464848781328041107e-06,9.459466929510276805e-06,8.697859215627006977e-06,8.014175321234021665e-06,9.905982937299871626e-06,1.464278893769067555e-05,2.378222588842692813e-05,2.857123065960570868e-05,2.732591734672339112e-05,2.170310564555511472e-05,1.671624423009713845e-05,1.372478018133728711e-05,1.090559793070560570e-05,1.008641614697084420e-05,9.556985269538000567e-06,1.110555215420673692e-05,1.365231327216843547e-05,2.109638094696477165e-05,2.930959608799377762e-05,3.449440970496727105e-05,3.172070004026939242e-05
1.841736583123953868e-05,2.276388344150002073e-05,2.843917488522367326e-05,2.609270542276917245e-05,1.927589513120746948e-05,1.380331276309740145e-05,1.121036313919508997e-05,7.845728158034589417e-06,8.295801891383374339e-06,8.232280646787827285e-06,8.622246012110395337e-06,9.990961870204090575e-06,1.606088356906673333e-05,2.343672654739760347e-05,2.775421422757571750e-05,2.713865763602581242e-05,2.229043901031067042e-05,1.635650106875159867e-05,1.252070613621577281e-05,1.106129567356559879e-05,1.041381070058108704e-05,9.763729835230712422e-06,1.170609611480590751e-05,1.587665462803656061e-05,2.138798598760731598e-05,3.141313059663405796e-05,3.442621999890279472e-05,3.106706216276424056e-05
1.983990699191530977e-05,2.331397830165863827e-05,2.682923528833993531e-05,2.326591040383898108e-05,1.778146914373702656e-05,1.284394862867619209e-05,1.033291151379399295e-05,1.003727708372297778e-05,8.944996325207038592e-06,8.984414724964530344e-06,9.389299854066853493e-06,1.151181092569014061e-05,1.606742882490921369e-05,2.257402945695234403e-05,2.715536543413075039e-05,2.603069657664977500e-05,2.069044897240423410e-05,1.555012122262583506e-05,1.321518363188403445e-05,1.144392201051220658e-05,1.088819450964262662e-05,1.236589784804873942e-05,1.253858649252587810e-05,1.666660054515439672e-05,2.479700439161938889e-05,3.226802824969291904e-05,3.332743389351027429e-05,2.971341484957390120e-05
2.169490238019108064e-05,2.581193535474909589e-05,2.586202210202748772e-05,2.233962801705309610e-05,1.563987921781846450e-05,1.226233194299079004e-05,1.025141771922140109e-05,9.408977227702391605e-06,7.793036343131476437e-06,8.466607834127995791e-06,9.586083024090675557e-06,1.276553638905816552e-05,1.951388288367359735e-05,2.568804096431363544e-05,2.805727234278517721e-05,2.490614755661021566e-05,1.897227255442125637e-05,1.523080233504085540e-05,1.284146608318837388e-05,1.179954195951694052e-05,1.199546824489412138e-05,1.470600358675770102e-05,1.261115871090191390e-05,2.019831037933166748e-05,2.750209763792903111e-05,3.317007615265659131e-05,3.274390142920463809e-05,2.940275740352725313e-05
