2.644950825313047014e-05,1.029664872877521002e-05,8.589802843249467031e-06,8.565728335674645624e-06,8.854249787932856172e-06,9.764061917667511153e-06,9.930845485014209398e-06,1.193806126694645004e-05,1.973243763550944246e-05,3.918386145756940988e-05,6.085528438579315268e-05,5.588695807207658188e-05,3.155142700574076041e-05,1.394865471063813704e-05,1.176092860569227052e-05,1.393526436317216942e-05,1.231184679814727462e-05,1.249760712373694418e-05,1.341495932681355856e-05,1.381181159440548819e-05
2.320992652454593262e-05,1.870862450919639198e-05,1.262259083845976872e-05,9.860403907501976662e-06,1.250787679602195872e-05,9.338812686731915155e-06,1.051707357590044264e-05,1.032264939092121003e-05,1.322817023146974493e-05,4.354844789019358552e-05,6.153109882636469857e-05,5.140250948572291126e-05,3.149244057953284740e-05,1.775540169836191631e-05,1.684437694317636913e-05,1.209149345995344768e-05,1.158764075370352666e-05,1.085389825378231018e-05,1.122725657728306358e-05,1.029764233793989406e-05
2.461544861411622329e-05,1.899952623777552573e-05,1.369865092028492036e-05,1.084336269191216607e-05,1.125022146246877473e-05,1.123630539828639432e-05,1.258316497507483004e-05,1.154365056481345904e-05,1.551486864284622812e-05,4.922622613041238845e-05,6.824828148854348079e-05,5.503378509855285310e-05,3.395340655332369236e-05,2.090450702976136521e-05,1.763980313612373586e-05,1.415788000389049759e-05,1.309050835684943227e-05,1.046684913920295158e-05,1.105351208814351866e-05,1.293743365832643540e-05
2.312505668984307964e-05,1.746863208128813407e-05,1.336599768374957988e-05,1.146551163092384338e-05,9.897853029987470483e-06,1.100906826245480888e-05,1.253115621628885769e-05,1.161784889246603655e-05,1.819903132528286218e-05,5.097848115872030786e-05,6.935830122877060123e-05,5.343010813597790952e-05,3.253658976344639371e-05,2.003506310837035694e-05,1.601260603489021837e-05,1.512021440301469637e-05,1.347509294304471855e-05,1.212127897238039980e-05,1.302901876305255044e-05,1.623005038791256743e-05
1.952602037542309869e-05,1.405646906324875337e-05,1.135983344223967563e-05,1.010260505063274373e-05,1.066758404419238435e-05,1.189614172546261802e-05,1.122064212637309124e-05,1.243521056276811060e-05,2.409585555787241388e-05,5.201625547845653720e-05,6.490107056973649056e-05,4.705427752079983884e-05,2.548774523221413639e-05,1.546491238310031122e-05,1.431626277307873426e-05,1.403583926271446875e-05,1.400434350312058938e-05,1.482615839307453358e-05,1.441628010507682894e-05,2.031056994595595007e-05
1.251104837869704723e-05,1.061171387045855071e-05,1.066360205731176150e-05,1.010815171243096212e-05,1.103467860705493474e-05,1.086428489785758365e-05,1.204063677342074568e-05,1.632679076708878533e-05,3.238115828602839568e-05,5.606617809207881901e-05,6.147100348666204429e-05,4.012484113946846533e-05,1.845828302044085246e-05,1.213746670874728569e-05,1.321404371408097380e-05,1.411563612131306259e-05,1.410379006253075521e-05,1.710200427489788622e-05,1.870801271514439194e-05,2.565267011235622738e-05
1.176564724281089483e-05,1.245655152592484701e-05,1.114324368662927408e-05,1.089162700093473616e-05,9.470463793764223251e-06,1.009491647445093403e-05,1.329397023969747768e-05,2.157235274615922337e-05,3.919359553807059510e-05,6.394952847273972470e-05,6.298794760307475536e-05,3.421504849967042919e-05,1.106024303629310415e-05,1.133685514722149559e-05,1.301699778058236146e-05,1.463118332135856741e-05,1.480007665121943667e-05,1.704934610828608997e-05,2.132292794125468591e-05,3.133208551102589030e-05
1.196851186093529472e-05,1.158483128450802919e-05,1.056415567296888937e-05,1.033242516975486696e-05,9.637747452588292163e-06,1.222722764495996734e-05,1.554346095234781814e-05,2.428581580464668149e-05,4.156872636105123450e-05,6.864390415624607538e-05,6.503643283322464372e-05,3.302215792495534285e-05,1.279021602550266150e-05,1.028697196104433812e-05,1.210324105422332073e-05,1.450520216260647861e-05,1.550206738567360459e-05,1.920223964382859860e-05,2.219997645044996165e-05,3.127723605765560602e-05
1.099852378612943120e-05,1.062361054742340769e-05,1.025540770363880322e-05,1.160594644822236569e-05,1.057636536318683334e-05,1.276780696484925665e-05,1.398913312651695916e-05,2.186609985661651639e-05,3.965253129902666414e-05,6.782056980657267804e-05,6.878259537879497789e-05,3.747327845469340402e-05,1.622195403615868696e-05,1.210701532400433128e-05,1.305963454195208379e-05,1.554856082284093691e-05,1.678845777579454496e-05,1.723655020137534438e-05,2.006353509485590719e-05,2.840681734544501692e-05
1.297328509235786091e-05,1.158498881441408171e-05,1.084688419915669118e-05,1.175548166606136894e-05,1.169863428377069586e-05,1.327310422657313881e-05,1.269881001051632245e-05,1.807518945100782841e-05,3.479539037465334680e-05,6.164508204186818245e-05,6.853125049358981750e-05,4.423991465307901234e-05,2.309627720410602751e-05,1.577686149359905945e-05,1.512409802165618211e-05,1.633896394569392808e-05,1.676519104741966103e-05,1.687421393906576788e-05,1.802440818511358384e-05,2.473461113428222571e-05
2.002579204931353521e-05,1.596001191346171257e-05,1.503650192488506530e-05,1.272810764858447471e-05,1.182409878540454139e-05,1.215223676272693684e-05,1.195556056952347647e-05,1.514483544787939615e-05,2.979042536872563953e-05,5.597326297002272509e-05,6.636142607253315488e-05,5.085432964551125738e-05,3.043344345626072432e-05,2.123225225076499039e-05,1.939846249961659370e-05,1.745542070075095729e-05,1.747766001667025313e-05,1.618293473783695644e-05,1.604991873202722452e-05,2.121263300158878420e-05
2.891240341773407046e-05,2.069885250170174615e-05,1.665243488209995171e-05,1.407496307088500628e-05,1.256864305084512408e-05,1.092143915495841153e-05,1.071237982294875312e-05,1.123315618759606034e-05,2.523648797221879846e-05,5.297169648085705554e-05,6.739267307477764290e-05,5.649943418260546630e-05,3.718531504298612815e-05,2.605814075359400508e-05,2.190261764324619425e-05,1.981086793180450274e-05,1.748089284345258853e-05,1.606451728340210455e-05,1.389636402279130812e-05,1.830736226970704347e-05
3.298275156398511554e-05,2.402252480544936035e-05,1.816617373215403107e-05,1.339085688868071747e-05,1.265637639918678951e-05,1.071715530199950568e-05,1.024737095731741535e-05,1.044512467455522299e-05,2.248763778593488108e-05,5.471489130539349628e-05,6.925501919038640848e-05,6.108149508856880840e-05,4.135573019030034763e-05,2.768315929405195389e-05,2.267966949337812236e-05,2.024701994655041430e-05,1.667117617315111365e-05,1.498964961233804449e-05,1.402928925707709606e-05,1.657136882101656854e-05
