9.150478682975460355e-06,8.487615211517588875e-06,8.661827445483893137e-06,7.401793552968312311e-06,8.100843516792354746e-06,7.825617686810134579e-06,7.057177573522797865e-06,7.561524085145945005e-06,8.979625020072410399e-06,9.115036642301526485e-06,1.017606152204670946e-05,9.355798570301102386e-06,1.083092356398027034e-05,8.865375627529376598e-06,9.265549490532318079e-06,9.991301603011833418e-06,9.060280800669784647e-06,7.950998586800105984e-06,8.091166509678745380e-06,8.687611451174287808e-06
1.056106502401601205e-05,9.955393918136472858e-06,8.596442559141513251e-06,7.729121328886480655e-06,8.045712276120852924e-06,7.572727431580665245e-06,7.789731896191230196e-06,7.928780587718839800e-06,9.002116829363372605e-06,1.027453722879962239e-05,9.437874093046224100e-06,9.513703298970011083e-06,9.601774360990711200e-06,9.807410463114323034e-06,8.670597170353585588e-06,8.745652658139704504e-06,8.824687999935770406e-06,8.639479661110643522e-06,8.528054283947180195e-06,9.035250431201855567e-06
1.106422681124620775e-05,1.124220602390758146e-05,8.931967570879604840e-06,7.381106463344977657e-06,8.380985536980889498e-06,8.140520933360897705e-06,8.265616341458345611e-06,8.420749928482237421e-06,9.691697946192848924e-06,1.002596573018527512e-05,1.002394396188871415e-05,9.444683196053752709e-06,1.037318249357570370e-05,8.255567658569879096e-06,1.036427750004952616e-05,9.169361569163572722e-06,8.047750212873344832e-06,9.495190789982824712e-06,8.414210572773144219e-06,9.315860996658002722e-06
1.065864999380455539e-05,1.213376778082259286e-05,9.842848096284086379e-06,8.901016328232262291e-06,7.651299458016184532e-06,7.508766783243001365e-06,9.099310742171225661e-06,8.908349357547753453e-06,9.405338559359182818e-06,9.903923755997926827e-06,1.079650608932184060e-05,9.724276072968331274e-06,1.047781639517990995e-05,9.064391335892207330e-06,1.046675352626127120e-05,9.928385142354542779e-06,8.313580022504272663e-06,9.552126971926988723e-06,1.012969935092465520e-05,1.036701721903559731e-05
8.899156384363753674e-06,1.001416433159252080e-05,9.705536391590223626e-06,9.122405641914787671e-06,9.214513612787112430e-06,8.007884891345602523e-06,9.673463964146587462e-06,9.228218371857386070e-06,1.062695949155608875e-05,9.063569864649149830e-06,1.048934251224855477e-05,1.074635811472035624e-05,1.135770384078163022e-05,9.498328870411776686e-06,1.027737558909741421e-05,1.030678126525794467e-05,8.905654373329799587e-06,9.711050985127760144e-06,8.739075669570172227e-06,8.993691851034426118e-06
1.039640116456165621e-05,9.769014067234935045e-06,8.437439114526226950e-06,8.045517336954227170e-06,9.343258292263688006e-06,7.324606019673454779e-06,9.123637399787231592e-06,9.656980411467124505e-06,1.058357209143912927e-05,9.281311516857507600e-06,1.118667094106366926e-05,1.175261056736651437e-05,1.093865758663850536e-05,9.548940585804251336e-06,1.133467116124043705e-05,1.037576370316733727e-05,9.286264298691878760e-06,8.889273312868975680e-06,1.005437080431868620e-05,9.155454895480162031e-06
9.899894557953355404e-06,9.607457913763152999e-06,7.673071574698170160e-06,7.473804753369738462e-06,9.209230805323810213e-06,8.446885494603840122e-06,8.941069941442002917e-06,1.009639452482703921e-05,1.072057217305634640e-05,1.018709700548873747e-05,1.039126166570487721e-05,1.019625718465431242e-05,1.057916605574878525e-05,1.134944993725300060e-05,1.070260384000560416e-05,1.019562974288681634e-05,9.774705565350856666e-06,9.486282376289257242e-06,1.094567327049863887e-05,1.024473063751596207e-05
1.252312780670393930e-05,1.094796841415962254e-05,8.283642092829181296e-06,8.270438115454961650e-06,8.880833961850701034e-06,8.522073322276753303e-06,1.009071190018086629e-05,9.385565441986819509e-06,1.032278802436739233e-05,1.081344049710875430e-05,1.116470330764977279e-05,9.694306071728235074e-06,1.187825063335381521e-05,1.118989865713426478e-05,1.092567578681577859e-05,9.941495050134095546e-06,9.859786533854121115e-06,9.581205991226782146e-06,9.985438387343729944e-06,1.091062381115506914e-05
1.087248769501459483e-05,1.066828277743479438e-05,8.140578356336324893e-06,9.039727911592320989e-06,8.586968557415389493e-06,8.349598167003172440e-06,1.098329626673167569e-05,9.639098184540554343e-06,1.027867440125146645e-05,1.067950953546902793e-05,1.160499741217908330e-05,1.069803078616155330e-05,1.216241556292337362e-05,1.062315127232532889e-05,1.041384407407218641e-05,1.018243395601503658e-05,9.733201857883981057e-06,1.016279892539313567e-05,1.028804094578385127e-05,1.196710035129410874e-05
1.122533851508887321e-05,1.088461768628831893e-05,8.173350059813485954e-06,9.188370998762749803e-06,8.510894043546840025e-06,9.363080866696002765e-06,1.073123563453444490e-05,1.016584116274608373e-05,1.083636893295468965e-05,1.158119080729833133e-05,1.264118550779351172e-05,1.163045654959388159e-05,1.121403724489069042e-05,9.961959827781228377e-06,1.004213906290466802e-05,1.003385829992714385e-05,9.750872304473692597e-06,1.104228788808677454e-05,1.027314219551271223e-05,1.246626792566641332e-05
